#,Date-Time (CET/CEST),Temp,Light,Button Down,Button Up,Host Connected,End of File
40,07/02/2023 23:00:00,5.23,1.48,,,,
41,07/03/2023 00:00:00,5.02,1.27,,,,
42,07/03/2023 01:00:00,4.89,4.44,,,,
43,07/03/2023 02:00:00,4.80,7.41,,,,
44,07/03/2023 03:00:00,4.63,14.19,,,,
45,07/03/2023 04:00:00,4.63,20.14,,,,
46,07/03/2023 05:00:00,4.84,27.82,,,,
47,07/03/2023 06:00:00,5.19,31.87,,,,
48,07/03/2023 07:00:00,5.57,42.10,,,,
49,07/03/2023 08:00:00,5.83,40.82,,,,
50,07/03/2023 09:00:00,6.13,31.87,,,,
51,07/03/2023 10:00:00,6.26,25.94,,,,
52,07/03/2023 11:00:00,6.48,28.27,,,,
53,07/03/2023 12:00:00,6.56,28.25,,,,
54,07/03/2023 13:00:00,6.69,19.09,,,,
55,07/03/2023 14:00:00,6.60,16.09,,,,
56,07/03/2023 15:00:00,6.56,18.45,,,,
57,07/03/2023 16:00:00,6.65,10.59,,,,
58,07/03/2023 17:00:00,6.52,8.68,,,,
59,07/03/2023 18:00:00,6.35,9.74,,,,
60,07/03/2023 19:00:00,6.22,4.87,,,,
61,07/03/2023 20:00:00,6.13,1.69,,,,
62,07/03/2023 21:00:00,5.96,2.33,,,,
63,07/03/2023 22:00:00,5.83,1.48,,,,
64,07/03/2023 23:00:00,5.66,0.84,,,,
65,07/04/2023 00:00:00,5.49,0.84,,,,
66,07/04/2023 01:00:00,5.40,1.05,,,,
67,07/04/2023 02:00:00,5.32,1.27,,,,
68,07/04/2023 03:00:00,5.27,1.05,,,,
69,07/04/2023 04:00:00,5.23,1.69,,,,
70,07/04/2023 05:00:00,5.15,4.02,,,,
71,07/04/2023 06:00:00,5.15,15.67,,,,
72,07/04/2023 07:00:00,5.40,14.40,,,,
73,07/04/2023 08:00:00,5.57,21.84,,,,
74,07/04/2023 09:00:00,5.79,21.26,,,,
75,07/04/2023 10:00:00,6.17,16.94,,,,
76,07/04/2023 11:00:00,6.39,19.51,,,,
77,07/04/2023 12:00:00,6.60,18.24,,,,
78,07/04/2023 13:00:00,6.82,26.79,,,,
79,07/04/2023 14:00:00,7.55,27.16,,,,
80,07/04/2023 15:00:00,7.93,28.25,,,,
81,07/04/2023 16:00:00,7.93,18.42,,,,
82,07/04/2023 17:00:00,7.81,10.16,,,,
83,07/04/2023 18:00:00,7.85,54.90,,,,
84,07/04/2023 19:00:00,7.93,79.58,,,,
85,07/04/2023 20:00:00,7.68,16.31,,,,
86,07/04/2023 21:00:00,7.50,9.95,,,,
87,07/04/2023 22:00:00,7.29,10.80,,,,
88,07/04/2023 23:00:00,7.03,1.48,,,,
89,07/05/2023 00:00:00,6.78,0.63,,,,
90,07/05/2023 01:00:00,6.56,1.27,,,,
91,07/05/2023 02:00:00,6.43,1.69,,,,
92,07/05/2023 03:00:00,6.26,1.27,,,,
93,07/05/2023 04:00:00,6.05,1.27,,,,
94,07/05/2023 05:00:00,5.92,1.90,,,,
95,07/05/2023 06:00:00,5.79,4.66,,,,
96,07/05/2023 07:00:00,5.79,4.02,,,,
97,07/05/2023 08:00:00,5.83,2.75,,,,
98,07/05/2023 09:00:00,5.75,4.44,,,,
99,07/05/2023 10:00:00,5.79,4.02,,,,
100,07/05/2023 11:00:00,5.92,9.74,,,,
101,07/05/2023 12:00:00,6.17,16.52,,,,
102,07/05/2023 13:00:00,6.52,10.59,,,,
103,07/05/2023 14:00:00,6.73,13.34,,,,
104,07/05/2023 15:00:00,7.08,8.47,,,,
105,07/05/2023 16:00:00,6.90,3.38,,,,
106,07/05/2023 17:00:00,6.82,3.17,,,,
107,07/05/2023 18:00:00,6.73,4.87,,,,
108,07/05/2023 19:00:00,6.60,3.38,,,,
109,07/05/2023 20:00:00,6.43,1.27,,,,
110,07/05/2023 21:00:00,6.30,2.33,,,,
111,07/05/2023 22:00:00,6.13,0.21,,,,
112,07/05/2023 23:00:00,5.92,0.00,,,,
113,07/06/2023 00:00:00,5.83,0.00,,,,
114,07/06/2023 01:00:00,5.66,0.00,,,,
115,07/06/2023 02:00:00,5.57,0.00,,,,
116,07/06/2023 03:00:00,5.45,0.21,,,,
117,07/06/2023 04:00:00,5.40,0.84,,,,
118,07/06/2023 05:00:00,5.40,2.33,,,,
119,07/06/2023 06:00:00,5.32,0.84,,,,
120,07/06/2023 07:00:00,5.36,4.44,,,,
121,07/06/2023 08:00:00,5.53,8.26,,,,
122,07/06/2023 09:00:00,5.70,5.93,,,,
123,07/06/2023 10:00:00,5.87,5.50,,,,
124,07/06/2023 11:00:00,5.92,5.71,,,,
125,07/06/2023 12:00:00,6.13,0.84,,,,
126,07/06/2023 13:00:00,6.13,0.21,,,,
127,07/06/2023 14:00:00,6.26,0.00,,,,
128,07/06/2023 15:00:00,6.35,0.00,,,,
129,07/06/2023 16:00:00,6.43,0.00,,,,
130,07/06/2023 17:00:00,6.35,0.00,,,,
131,07/06/2023 18:00:00,6.22,0.00,,,,
132,07/06/2023 19:00:00,6.05,0.00,,,,
133,07/06/2023 20:00:00,5.96,0.00,,,,
134,07/06/2023 21:00:00,5.87,0.21,,,,
135,07/06/2023 22:00:00,5.70,0.00,,,,
136,07/06/2023 23:00:00,5.53,0.00,,,,
137,07/07/2023 00:00:00,5.40,0.00,,,,
138,07/07/2023 01:00:00,5.27,0.00,,,,
139,07/07/2023 02:00:00,5.23,0.00,,,,
140,07/07/2023 03:00:00,5.15,0.00,,,,
141,07/07/2023 04:00:00,5.10,0.00,,,,
142,07/07/2023 05:00:00,5.23,0.00,,,,
143,07/07/2023 06:00:00,5.45,0.00,,,,
144,07/07/2023 07:00:00,5.62,0.00,,,,
145,07/07/2023 08:00:00,5.79,0.00,,,,
146,07/07/2023 09:00:00,5.92,0.00,,,,
147,07/07/2023 10:00:00,6.22,0.00,,,,
148,07/07/2023 11:00:00,6.73,0.00,,,,
149,07/07/2023 12:00:00,7.12,0.00,,,,
150,07/07/2023 13:00:00,8.06,0.00,,,,
151,07/07/2023 14:00:00,8.66,0.00,,,,
152,07/07/2023 15:00:00,9.01,0.00,,,,
153,07/07/2023 16:00:00,9.26,0.00,,,,
154,07/07/2023 17:00:00,9.31,0.00,,,,
155,07/07/2023 18:00:00,9.22,0.00,,,,
156,07/07/2023 19:00:00,8.96,0.00,,,,
157,07/07/2023 20:00:00,8.58,0.00,,,,
158,07/07/2023 21:00:00,8.11,0.00,,,,
159,07/07/2023 22:00:00,7.63,0.00,,,,
160,07/07/2023 23:00:00,7.08,0.00,,,,
161,07/08/2023 00:00:00,6.60,0.00,,,,
162,07/08/2023 01:00:00,6.17,0.00,,,,
163,07/08/2023 02:00:00,5.75,0.00,,,,
164,07/08/2023 03:00:00,5.45,0.00,,,,
165,07/08/2023 04:00:00,5.40,0.00,,,,
166,07/08/2023 05:00:00,5.40,0.00,,,,
167,07/08/2023 06:00:00,5.49,0.00,,,,
168,07/08/2023 07:00:00,5.96,0.00,,,,
169,07/08/2023 08:00:00,6.17,0.00,,,,
170,07/08/2023 09:00:00,6.35,0.00,,,,
171,07/08/2023 10:00:00,6.43,0.00,,,,
172,07/08/2023 11:00:00,6.99,0.00,,,,
173,07/08/2023 12:00:00,8.11,0.00,,,,
174,07/08/2023 13:00:00,8.88,0.00,,,,
175,07/08/2023 14:00:00,9.39,0.00,,,,
176,07/08/2023 15:00:00,9.78,0.00,,,,
177,07/08/2023 16:00:00,9.95,0.00,,,,
178,07/08/2023 17:00:00,9.91,0.00,,,,
179,07/08/2023 18:00:00,9.65,0.00,,,,
180,07/08/2023 19:00:00,9.35,0.00,,,,
181,07/08/2023 20:00:00,8.75,0.00,,,,
182,07/08/2023 21:00:00,8.32,0.00,,,,
183,07/08/2023 22:00:00,7.89,0.00,,,,
184,07/08/2023 23:00:00,7.42,0.00,,,,
185,07/09/2023 00:00:00,6.95,0.00,,,,
186,07/09/2023 01:00:00,6.65,0.00,,,,
187,07/09/2023 02:00:00,6.30,0.00,,,,
188,07/09/2023 03:00:00,6.09,0.00,,,,
189,07/09/2023 04:00:00,5.87,0.00,,,,
190,07/09/2023 05:00:00,5.75,0.00,,,,
191,07/09/2023 06:00:00,5.70,0.00,,,,
192,07/09/2023 07:00:00,5.75,0.00,,,,
193,07/09/2023 08:00:00,5.96,0.00,,,,
194,07/09/2023 09:00:00,6.13,0.00,,,,
195,07/09/2023 10:00:00,6.60,0.00,,,,
196,07/09/2023 11:00:00,7.33,0.00,,,,
197,07/09/2023 12:00:00,8.23,0.00,,,,
198,07/09/2023 13:00:00,8.88,0.00,,,,
199,07/09/2023 14:00:00,9.39,0.00,,,,
200,07/09/2023 15:00:00,9.82,0.00,,,,
201,07/09/2023 16:00:00,9.91,0.00,,,,
202,07/09/2023 17:00:00,9.78,0.00,,,,
203,07/09/2023 18:00:00,9.61,0.00,,,,
204,07/09/2023 19:00:00,9.22,0.00,,,,
205,07/09/2023 20:00:00,8.75,0.00,,,,
206,07/09/2023 21:00:00,8.28,0.00,,,,
207,07/09/2023 22:00:00,7.81,0.00,,,,
208,07/09/2023 23:00:00,7.33,0.00,,,,
209,07/10/2023 00:00:00,6.82,0.00,,,,
210,07/10/2023 01:00:00,6.30,0.00,,,,
211,07/10/2023 02:00:00,5.92,0.00,,,,
212,07/10/2023 03:00:00,5.66,0.00,,,,
213,07/10/2023 04:00:00,5.49,0.00,,,,
214,07/10/2023 05:00:00,5.57,0.00,,,,
215,07/10/2023 06:00:00,5.87,0.00,,,,
216,07/10/2023 07:00:00,6.43,0.00,,,,
217,07/10/2023 08:00:00,7.16,0.00,,,,
218,07/10/2023 09:00:00,7.89,0.00,,,,
219,07/10/2023 10:00:00,8.75,0.00,,,,
220,07/10/2023 11:00:00,9.35,0.00,,,,
221,07/10/2023 12:00:00,10.08,0.00,,,,
222,07/10/2023 13:00:00,10.59,0.00,,,,
223,07/10/2023 14:00:00,11.24,0.00,,,,
224,07/10/2023 15:00:00,11.67,0.00,,,,
225,07/10/2023 16:00:00,11.88,0.00,,,,
226,07/10/2023 17:00:00,12.05,0.00,,,,
227,07/10/2023 18:00:00,11.75,0.00,,,,
228,07/10/2023 19:00:00,11.24,0.00,,,,
229,07/10/2023 20:00:00,10.94,0.00,,,,
230,07/10/2023 21:00:00,10.38,0.00,,,,
231,07/10/2023 22:00:00,9.78,0.00,,,,
232,07/10/2023 23:00:00,9.22,0.00,,,,
233,07/11/2023 00:00:00,8.66,0.00,,,,
234,07/11/2023 01:00:00,8.23,0.00,,,,
235,07/11/2023 02:00:00,7.76,0.00,,,,
236,07/11/2023 03:00:00,7.42,0.00,,,,
237,07/11/2023 04:00:00,7.33,0.00,,,,
238,07/11/2023 05:00:00,7.33,0.00,,,,
239,07/11/2023 06:00:00,7.59,0.00,,,,
240,07/11/2023 07:00:00,8.11,0.00,,,,
241,07/11/2023 08:00:00,8.62,0.00,,,,
242,07/11/2023 09:00:00,9.35,0.00,,,,
243,07/11/2023 10:00:00,10.21,0.00,,,,
244,07/11/2023 11:00:00,11.07,0.00,,,,
245,07/11/2023 12:00:00,11.79,0.00,,,,
246,07/11/2023 13:00:00,12.48,0.00,,,,
247,07/11/2023 14:00:00,12.91,0.00,,,,
248,07/11/2023 15:00:00,13.12,0.00,,,,
249,07/11/2023 16:00:00,13.30,0.00,,,,
250,07/11/2023 17:00:00,13.30,0.00,,,,
251,07/11/2023 18:00:00,13.04,0.00,,,,
252,07/11/2023 19:00:00,12.70,0.00,,,,
253,07/11/2023 20:00:00,12.27,0.00,,,,
254,07/11/2023 21:00:00,11.79,0.21,,,,
255,07/11/2023 22:00:00,11.32,0.00,,,,
256,07/11/2023 23:00:00,10.72,0.00,,,,
257,07/12/2023 00:00:00,10.21,0.00,,,,
258,07/12/2023 01:00:00,9.56,0.00,,,,
259,07/12/2023 02:00:00,9.14,0.00,,,,
260,07/12/2023 03:00:00,8.88,0.00,,,,
261,07/12/2023 04:00:00,8.88,0.00,,,,
262,07/12/2023 05:00:00,9.01,0.00,,,,
263,07/12/2023 06:00:00,9.31,0.00,,,,
264,07/12/2023 07:00:00,9.74,0.21,,,,
265,07/12/2023 08:00:00,10.38,0.00,,,,
266,07/12/2023 09:00:00,11.11,0.00,,,,
267,07/12/2023 10:00:00,11.92,0.00,,,,
268,07/12/2023 11:00:00,12.61,0.00,,,,
269,07/12/2023 12:00:00,13.30,0.00,,,,
270,07/12/2023 13:00:00,13.85,0.00,,,,
271,07/12/2023 14:00:00,14.20,0.00,,,,
272,07/12/2023 15:00:00,14.50,0.00,,,,
273,07/12/2023 16:00:00,14.54,0.00,,,,
274,07/12/2023 17:00:00,14.33,0.00,,,,
275,07/12/2023 18:00:00,14.20,0.00,,,,
276,07/12/2023 19:00:00,13.90,0.00,,,,
277,07/12/2023 20:00:00,13.43,0.00,,,,
278,07/12/2023 21:00:00,12.82,0.00,,,,
279,07/12/2023 22:00:00,12.40,0.00,,,,
280,07/12/2023 23:00:00,11.79,0.00,,,,
281,07/13/2023 00:00:00,11.15,0.00,,,,
282,07/13/2023 01:00:00,10.59,0.00,,,,
283,07/13/2023 02:00:00,10.08,0.21,,,,
284,07/13/2023 03:00:00,9.65,0.00,,,,
285,07/13/2023 04:00:00,9.39,0.00,,,,
286,07/13/2023 05:00:00,9.18,0.00,,,,
287,07/13/2023 06:00:00,9.39,0.00,,,,
288,07/13/2023 07:00:00,9.69,0.00,,,,
289,07/13/2023 08:00:00,9.99,0.00,,,,
290,07/13/2023 09:00:00,10.64,0.00,,,,
291,07/13/2023 10:00:00,11.19,0.00,,,,
292,07/13/2023 11:00:00,11.49,0.00,,,,
293,07/13/2023 12:00:00,11.97,0.00,,,,
294,07/13/2023 13:00:00,12.27,0.00,,,,
295,07/13/2023 14:00:00,12.57,0.00,,,,
296,07/13/2023 15:00:00,12.82,0.00,,,,
297,07/13/2023 16:00:00,12.40,0.00,,,,
298,07/13/2023 17:00:00,12.22,0.00,,,,
299,07/13/2023 18:00:00,12.01,0.00,,,,
300,07/13/2023 19:00:00,11.79,0.00,,,,
301,07/13/2023 20:00:00,11.24,0.00,,,,
302,07/13/2023 21:00:00,10.81,0.00,,,,
303,07/13/2023 22:00:00,10.42,0.00,,,,
304,07/13/2023 23:00:00,9.95,0.00,,,,
305,07/14/2023 00:00:00,9.52,0.00,,,,
306,07/14/2023 01:00:00,9.18,0.00,,,,
307,07/14/2023 02:00:00,8.79,0.00,,,,
308,07/14/2023 03:00:00,8.45,0.00,,,,
309,07/14/2023 04:00:00,8.32,0.00,,,,
310,07/14/2023 05:00:00,8.19,0.00,,,,
311,07/14/2023 06:00:00,8.23,0.00,,,,
312,07/14/2023 07:00:00,8.66,0.00,,,,
313,07/14/2023 08:00:00,9.22,0.00,,,,
314,07/14/2023 09:00:00,9.91,0.00,,,,
315,07/14/2023 10:00:00,10.64,0.00,,,,
316,07/14/2023 11:00:00,11.37,0.00,,,,
317,07/14/2023 12:00:00,11.97,0.00,,,,
318,07/14/2023 13:00:00,12.35,0.00,,,,
319,07/14/2023 14:00:00,12.57,0.00,,,,
320,07/14/2023 15:00:00,12.65,0.00,,,,
321,07/14/2023 16:00:00,12.57,0.00,,,,
322,07/14/2023 17:00:00,12.52,0.21,,,,
323,07/14/2023 18:00:00,12.40,0.00,,,,
324,07/14/2023 19:00:00,12.31,0.00,,,,
325,07/14/2023 20:00:00,11.88,0.00,,,,
326,07/14/2023 21:00:00,11.54,0.00,,,,
327,07/14/2023 22:00:00,11.28,0.00,,,,
328,07/14/2023 23:00:00,10.85,0.00,,,,
329,07/15/2023 00:00:00,10.46,0.00,,,,
330,07/15/2023 01:00:00,10.16,0.00,,,,
331,07/15/2023 02:00:00,9.82,0.00,,,,
332,07/15/2023 03:00:00,9.52,0.00,,,,
333,07/15/2023 04:00:00,9.44,0.00,,,,
334,07/15/2023 05:00:00,9.82,0.00,,,,
335,07/15/2023 06:00:00,9.99,0.00,,,,
336,07/15/2023 07:00:00,10.34,0.00,,,,
337,07/15/2023 08:00:00,10.77,0.00,,,,
338,07/15/2023 09:00:00,10.89,0.00,,,,
339,07/15/2023 10:00:00,10.81,0.00,,,,
340,07/15/2023 11:00:00,10.72,0.00,,,,
341,07/15/2023 12:00:00,10.55,0.00,,,,
342,07/15/2023 13:00:00,10.55,0.00,,,,
343,07/15/2023 14:00:00,10.42,0.00,,,,
344,07/15/2023 15:00:00,10.34,0.00,,,,
345,07/15/2023 16:00:00,10.16,0.00,,,,
346,07/15/2023 17:00:00,10.04,0.00,,,,
347,07/15/2023 18:00:00,9.91,0.00,,,,
348,07/15/2023 19:00:00,9.78,0.00,,,,
349,07/15/2023 20:00:00,9.65,0.00,,,,
350,07/15/2023 21:00:00,9.44,0.00,,,,
351,07/15/2023 22:00:00,9.26,0.00,,,,
352,07/15/2023 23:00:00,9.01,0.00,,,,
353,07/16/2023 00:00:00,8.88,0.00,,,,
354,07/16/2023 01:00:00,8.62,0.00,,,,
355,07/16/2023 02:00:00,8.45,0.00,,,,
356,07/16/2023 03:00:00,8.36,0.00,,,,
357,07/16/2023 04:00:00,8.23,0.00,,,,
358,07/16/2023 05:00:00,8.11,0.00,,,,
359,07/16/2023 06:00:00,8.23,0.00,,,,
360,07/16/2023 07:00:00,8.28,0.00,,,,
361,07/16/2023 08:00:00,8.28,0.21,,,,
362,07/16/2023 09:00:00,8.45,0.00,,,,
363,07/16/2023 10:00:00,8.83,0.00,,,,
364,07/16/2023 11:00:00,8.96,0.00,,,,
365,07/16/2023 12:00:00,9.48,0.00,,,,
366,07/16/2023 13:00:00,9.86,0.00,,,,
367,07/16/2023 14:00:00,10.51,0.00,,,,
368,07/16/2023 15:00:00,11.32,0.00,,,,
369,07/16/2023 16:00:00,11.62,0.00,,,,
370,07/16/2023 17:00:00,11.84,0.00,,,,
371,07/16/2023 18:00:00,11.88,0.00,,,,
372,07/16/2023 19:00:00,11.67,0.00,,,,
373,07/16/2023 20:00:00,11.28,0.00,,,,
374,07/16/2023 21:00:00,10.89,0.00,,,,
375,07/16/2023 22:00:00,10.51,0.00,,,,
376,07/16/2023 23:00:00,10.04,0.00,,,,
377,07/17/2023 00:00:00,9.69,0.00,,,,
378,07/17/2023 01:00:00,9.31,0.00,,,,
379,07/17/2023 02:00:00,9.01,0.00,,,,
380,07/17/2023 03:00:00,8.75,0.00,,,,
381,07/17/2023 04:00:00,8.45,0.00,,,,
382,07/17/2023 05:00:00,8.28,0.00,,,,
383,07/17/2023 06:00:00,8.15,0.00,,,,
384,07/17/2023 07:00:00,8.06,0.00,,,,
385,07/17/2023 08:00:00,8.36,0.00,,,,
386,07/17/2023 09:00:00,8.75,0.00,,,,
387,07/17/2023 10:00:00,9.91,0.00,,,,
388,07/17/2023 11:00:00,10.51,0.00,,,,
389,07/17/2023 12:00:00,11.19,0.00,,,,
390,07/17/2023 13:00:00,11.67,0.00,,,,
391,07/17/2023 14:00:00,12.18,0.00,,,,
392,07/17/2023 15:00:00,12.44,0.00,,,,
393,07/17/2023 16:00:00,12.74,0.00,,,,
394,07/17/2023 17:00:00,12.82,0.00,,,,
395,07/17/2023 18:00:00,12.31,0.00,,,,
396,07/17/2023 19:00:00,12.44,0.00,,,,
397,07/17/2023 20:00:00,12.27,0.00,,,,
398,07/17/2023 21:00:00,11.84,0.00,,,,
399,07/17/2023 22:00:00,11.41,0.00,,,,
400,07/17/2023 23:00:00,11.02,0.21,,,,
401,07/18/2023 00:00:00,10.46,0.00,,,,
402,07/18/2023 01:00:00,10.08,0.00,,,,
403,07/18/2023 02:00:00,9.95,0.00,,,,
404,07/18/2023 03:00:00,9.69,0.00,,,,
405,07/18/2023 04:00:00,9.48,0.00,,,,
406,07/18/2023 05:00:00,9.35,0.00,,,,
407,07/18/2023 06:00:00,9.56,0.00,,,,
408,07/18/2023 07:00:00,9.82,0.00,,,,
409,07/18/2023 08:00:00,10.04,0.00,,,,
410,07/18/2023 09:00:00,10.77,0.00,,,,
411,07/18/2023 10:00:00,11.54,0.00,,,,
412,07/18/2023 11:00:00,12.22,0.00,,,,
413,07/18/2023 12:00:00,12.44,0.00,,,,
414,07/18/2023 13:00:00,12.65,0.00,,,,
415,07/18/2023 14:00:00,11.97,0.00,,,,
416,07/18/2023 15:00:00,11.79,0.00,,,,
417,07/18/2023 16:00:00,12.01,0.00,,,,
418,07/18/2023 17:00:00,11.88,0.00,,,,
419,07/18/2023 18:00:00,11.67,0.00,,,,
420,07/18/2023 19:00:00,11.45,0.00,,,,
421,07/18/2023 20:00:00,11.28,0.00,,,,
422,07/18/2023 21:00:00,11.07,0.00,,,,
423,07/18/2023 22:00:00,10.68,0.00,,,,
424,07/18/2023 23:00:00,10.21,0.00,,,,
425,07/19/2023 00:00:00,10.04,0.00,,,,
426,07/19/2023 01:00:00,9.74,0.00,,,,
427,07/19/2023 02:00:00,9.44,0.00,,,,
428,07/19/2023 03:00:00,9.35,0.00,,,,
429,07/19/2023 04:00:00,9.22,0.00,,,,
430,07/19/2023 05:00:00,9.14,0.00,,,,
431,07/19/2023 06:00:00,9.05,0.00,,,,
432,07/19/2023 07:00:00,9.01,0.00,,,,
433,07/19/2023 08:00:00,8.88,0.00,,,,
434,07/19/2023 09:00:00,8.88,0.00,,,,
435,07/19/2023 10:00:00,8.88,0.00,,,,
436,07/19/2023 11:00:00,8.92,0.00,,,,
437,07/19/2023 12:00:00,8.83,0.00,,,,
438,07/19/2023 13:00:00,8.79,0.00,,,,
439,07/19/2023 14:00:00,8.92,0.21,,,,
440,07/19/2023 15:00:00,9.05,0.00,,,,
441,07/19/2023 16:00:00,8.75,0.00,,,,
442,07/19/2023 17:00:00,8.66,0.00,,,,
443,07/19/2023 18:00:00,8.45,0.00,,,,
444,07/19/2023 19:00:00,8.36,0.00,,,,
445,07/19/2023 20:00:00,8.19,0.00,,,,
446,07/19/2023 21:00:00,8.02,0.00,,,,
447,07/19/2023 22:00:00,7.85,0.00,,,,
448,07/19/2023 23:00:00,7.59,0.00,,,,
449,07/20/2023 00:00:00,7.46,0.21,,,,
450,07/20/2023 01:00:00,7.25,0.00,,,,
451,07/20/2023 02:00:00,7.12,0.00,,,,
452,07/20/2023 03:00:00,6.95,0.00,,,,
453,07/20/2023 04:00:00,6.86,0.00,,,,
454,07/20/2023 05:00:00,6.78,0.00,,,,
455,07/20/2023 06:00:00,6.65,0.00,,,,
456,07/20/2023 07:00:00,6.60,0.00,,,,
457,07/20/2023 08:00:00,6.65,0.00,,,,
458,07/20/2023 09:00:00,6.65,0.00,,,,
459,07/20/2023 10:00:00,6.65,0.00,,,,
460,07/20/2023 11:00:00,6.69,0.00,,,,
461,07/20/2023 12:00:00,6.73,0.00,,,,
462,07/20/2023 13:00:00,6.78,0.00,,,,
463,07/20/2023 14:00:00,6.86,0.00,,,,
464,07/20/2023 15:00:00,6.90,0.00,,,,
465,07/20/2023 16:00:00,6.86,0.00,,,,
466,07/20/2023 17:00:00,6.82,0.00,,,,
467,07/20/2023 18:00:00,6.78,0.00,,,,
468,07/20/2023 19:00:00,6.69,0.00,,,,
469,07/20/2023 20:00:00,6.56,0.00,,,,
470,07/20/2023 21:00:00,6.56,0.00,,,,
471,07/20/2023 22:00:00,6.39,0.00,,,,
472,07/20/2023 23:00:00,6.26,0.00,,,,
473,07/21/2023 00:00:00,6.17,0.00,,,,
474,07/21/2023 01:00:00,6.17,0.00,,,,
475,07/21/2023 02:00:00,6.13,0.00,,,,
476,07/21/2023 03:00:00,6.09,0.00,,,,
477,07/21/2023 04:00:00,6.00,0.00,,,,
478,07/21/2023 05:00:00,6.00,0.00,,,,
479,07/21/2023 06:00:00,6.05,0.00,,,,
480,07/21/2023 07:00:00,6.22,0.00,,,,
481,07/21/2023 08:00:00,6.48,0.00,,,,
482,07/21/2023 09:00:00,6.69,0.00,,,,
483,07/21/2023 10:00:00,6.86,0.00,,,,
484,07/21/2023 11:00:00,7.16,0.00,,,,
485,07/21/2023 12:00:00,7.42,0.00,,,,
486,07/21/2023 13:00:00,7.85,0.00,,,,
487,07/21/2023 14:00:00,8.06,0.00,,,,
488,07/21/2023 15:00:00,8.11,0.00,,,,
489,07/21/2023 16:00:00,8.06,0.00,,,,
490,07/21/2023 17:00:00,8.11,0.00,,,,
491,07/21/2023 18:00:00,8.02,0.00,,,,
492,07/21/2023 19:00:00,7.81,0.00,,,,
493,07/21/2023 20:00:00,7.72,0.00,,,,
494,07/21/2023 21:00:00,7.55,0.00,,,,
495,07/21/2023 22:00:00,7.33,0.00,,,,
496,07/21/2023 23:00:00,7.20,0.00,,,,
497,07/22/2023 00:00:00,6.90,0.00,,,,
498,07/22/2023 01:00:00,6.73,0.00,,,,
499,07/22/2023 02:00:00,6.60,0.00,,,,
500,07/22/2023 03:00:00,6.43,0.00,,,,
501,07/22/2023 04:00:00,6.43,0.00,,,,
502,07/22/2023 05:00:00,6.48,0.00,,,,
503,07/22/2023 06:00:00,6.65,0.00,,,,
504,07/22/2023 07:00:00,6.82,0.00,,,,
505,07/22/2023 08:00:00,7.08,0.00,,,,
506,07/22/2023 09:00:00,7.25,0.00,,,,
507,07/22/2023 10:00:00,7.38,0.00,,,,
508,07/22/2023 11:00:00,7.59,0.00,,,,
509,07/22/2023 12:00:00,7.81,0.00,,,,
510,07/22/2023 13:00:00,8.02,0.21,,,,
511,07/22/2023 14:00:00,8.11,0.00,,,,
512,07/22/2023 15:00:00,8.11,0.00,,,,
513,07/22/2023 16:00:00,8.06,0.00,,,,
514,07/22/2023 17:00:00,7.93,0.00,,,,
515,07/22/2023 18:00:00,7.81,0.00,,,,
