#,Date-Time (CET/CEST),Temp,Light,Button Down,Button Up,Host Connected,End of File
115,06/27/2023 05:00:00,22.22,3.65,,,,
116,06/27/2023 06:00:00,22.35,12.97,,,,
117,06/27/2023 07:00:00,22.73,13.40,,,,
118,06/27/2023 08:00:00,23.38,26.91,,,,
119,06/27/2023 09:00:00,24.92,48.18,,,,
120,06/27/2023 10:00:00,27.50,72.08,,,,
121,06/27/2023 11:00:00,29.90,125.68,,,,
122,06/27/2023 12:00:00,32.00,236.56,,,,
123,06/27/2023 13:00:00,31.57,12.11,,,,
124,06/27/2023 14:00:00,29.81,4.53,,,,
125,06/27/2023 15:00:00,28.10,3.65,,,,
126,06/27/2023 16:00:00,26.90,2.57,,,,
127,06/27/2023 17:00:00,26.04,2.14,,,,
128,06/27/2023 18:00:00,25.48,1.71,,,,
129,06/27/2023 19:00:00,24.54,0.00,,,,
130,06/27/2023 20:00:00,23.76,0.21,,,,
131,06/27/2023 21:00:00,23.29,1.07,,,,
132,06/27/2023 22:00:00,23.21,0.42,,,,
133,06/27/2023 23:00:00,23.25,0.00,,,,
134,06/28/2023 00:00:00,23.03,0.00,,,,
135,06/28/2023 01:00:00,22.78,0.00,,,,
136,06/28/2023 02:00:00,22.61,0.00,,,,
137,06/28/2023 03:00:00,22.39,0.00,,,,
138,06/28/2023 04:00:00,22.31,0.00,,,,
139,06/28/2023 05:00:00,22.13,0.00,,,,
140,06/28/2023 06:00:00,22.09,0.00,,,,
141,06/28/2023 07:00:00,22.01,0.00,,,,
142,06/28/2023 08:00:00,20.68,0.00,,,,
143,06/28/2023 09:00:00,19.90,0.00,,,,
144,06/28/2023 10:00:00,19.60,0.21,,,,
145,06/28/2023 11:00:00,19.52,0.00,,,,
146,06/28/2023 12:00:00,19.69,0.00,,,,
147,06/28/2023 13:00:00,19.99,0.00,,,,
148,06/28/2023 14:00:00,20.42,0.00,,,,
149,06/28/2023 15:00:00,20.80,0.00,,,,
150,06/28/2023 16:00:00,21.28,0.00,,,,
151,06/28/2023 17:00:00,21.79,0.00,,,,
152,06/28/2023 18:00:00,22.22,0.00,,,,
153,06/28/2023 19:00:00,22.35,0.00,,,,
154,06/28/2023 20:00:00,21.62,0.00,,,,
155,06/28/2023 21:00:00,20.93,0.00,,,,
156,06/28/2023 22:00:00,20.25,0.00,,,,
157,06/28/2023 23:00:00,19.35,0.00,,,,
158,06/29/2023 00:00:00,18.32,0.00,,,,
159,06/29/2023 01:00:00,17.33,0.00,,,,
160,06/29/2023 02:00:00,16.30,0.00,,,,
161,06/29/2023 03:00:00,15.36,0.00,,,,
162,06/29/2023 04:00:00,14.50,0.00,,,,
163,06/29/2023 05:00:00,13.77,0.00,,,,
164,06/29/2023 06:00:00,13.12,0.00,,,,
165,06/29/2023 07:00:00,12.70,0.00,,,,
166,06/29/2023 08:00:00,12.40,0.00,,,,
167,06/29/2023 09:00:00,12.22,0.00,,,,
168,06/29/2023 10:00:00,12.18,0.00,,,,
169,06/29/2023 11:00:00,12.27,0.00,,,,
170,06/29/2023 12:00:00,12.65,0.00,,,,
171,06/29/2023 13:00:00,13.25,0.00,,,,
172,06/29/2023 14:00:00,15.96,64.36,,,,
173,06/29/2023 15:00:00,16.60,0.85,,,,
174,06/29/2023 16:00:00,15.91,0.42,,,,
175,06/29/2023 17:00:00,14.71,2602.24,,,,
176,06/29/2023 18:00:00,14.33,1.31,,,,
177,06/29/2023 19:00:00,15.10,1.10,,,,
178,06/29/2023 20:00:00,14.93,2.20,,,,
179,06/29/2023 21:00:00,13.34,0.42,,,,
180,06/29/2023 22:00:00,12.05,0.00,,,,
181,06/29/2023 23:00:00,11.19,5.82,,,,
182,06/30/2023 00:00:00,10.46,8.64,,,,
183,06/30/2023 01:00:00,9.52,36.37,,,,
184,06/30/2023 02:00:00,9.09,53.72,,,,
185,06/30/2023 03:00:00,9.14,43.72,,,,
186,06/30/2023 04:00:00,9.14,104.84,,,,
187,06/30/2023 05:00:00,10.55,276.56,,,,
188,06/30/2023 06:00:00,11.49,224.32,,,,
189,06/30/2023 07:00:00,10.72,195.76,,,,
190,06/30/2023 08:00:00,11.32,271.12,,,,
191,06/30/2023 09:00:00,11.49,306.64,,,,
192,06/30/2023 10:00:00,12.10,117.20,,,,
193,06/30/2023 11:00:00,12.52,175.28,,,,
194,06/30/2023 12:00:00,14.11,1278.72,,,,
195,06/30/2023 13:00:00,17.41,1920.00,,,,
196,06/30/2023 14:00:00,22.18,4359.68,,,,
197,06/30/2023 15:00:00,25.95,3454.72,,,,
198,06/30/2023 16:00:00,24.66,1944.32,,,,
199,06/30/2023 17:00:00,22.01,1546.88,,,,
200,06/30/2023 18:00:00,18.49,1404.80,,,,
201,06/30/2023 19:00:00,14.63,462.40,,,,
202,06/30/2023 20:00:00,12.01,262.32,,,,
203,06/30/2023 21:00:00,10.64,133.32,,,,
204,06/30/2023 22:00:00,11.67,0.00,,,,
205,06/30/2023 23:00:00,11.84,0.00,,,,
206,07/01/2023 00:00:00,10.98,0.00,,,,
207,07/01/2023 01:00:00,9.95,0.00,,,,
208,07/01/2023 02:00:00,9.18,0.64,,,,
209,07/01/2023 03:00:00,8.66,0.64,,,,
210,07/01/2023 04:00:00,8.15,1.50,,,,
211,07/01/2023 05:00:00,7.89,2.39,,,,
212,07/01/2023 06:00:00,7.93,1.96,,,,
213,07/01/2023 07:00:00,7.76,3.03,,,,
214,07/01/2023 08:00:00,10.59,3.03,,,,
215,07/01/2023 09:00:00,11.45,22.83,,,,
216,07/01/2023 10:00:00,11.84,152.88,,,,
217,07/01/2023 11:00:00,16.26,1938.56,,,,
218,07/01/2023 12:00:00,11.92,10.79,,,,
219,07/01/2023 13:00:00,11.32,4.99,,,,
220,07/01/2023 14:00:00,14.93,191.44,,,,
221,07/01/2023 15:00:00,13.04,31.80,,,,
222,07/01/2023 16:00:00,6.90,629.12,,,,
223,07/01/2023 17:00:00,6.48,255.92,,,,
224,07/01/2023 18:00:00,6.09,420.64,,,,
225,07/01/2023 19:00:00,5.79,239.36,,,,
226,07/01/2023 20:00:00,5.45,129.68,,,,
227,07/01/2023 21:00:00,5.15,75.14,,,,
228,07/01/2023 22:00:00,4.84,80.36,,,,
229,07/01/2023 23:00:00,4.67,67.78,,,,
230,07/02/2023 00:00:00,4.54,76.92,,,,
231,07/02/2023 01:00:00,4.37,28.09,,,,
232,07/02/2023 02:00:00,4.24,66.06,,,,
233,07/02/2023 03:00:00,4.29,241.04,,,,
234,07/02/2023 04:00:00,4.33,164.96,,,,
235,07/02/2023 05:00:00,4.37,233.36,,,,
236,07/02/2023 06:00:00,4.63,408.64,,,,
237,07/02/2023 07:00:00,4.54,199.60,,,,
238,07/02/2023 08:00:00,3.90,197.04,,,,
239,07/02/2023 09:00:00,4.24,1966.08,,,,
240,07/02/2023 10:00:00,4.80,578.88,,,,
241,07/02/2023 11:00:00,5.19,452.00,,,,
242,07/02/2023 12:00:00,6.48,2789.12,,,,
243,07/02/2023 13:00:00,6.69,1880.32,,,,
244,07/02/2023 14:00:00,7.08,1494.40,,,,
245,07/02/2023 15:00:00,6.65,540.96,,,,
246,07/02/2023 16:00:00,6.17,289.60,,,,
247,07/02/2023 17:00:00,5.92,207.36,,,,
248,07/02/2023 18:00:00,5.70,141.72,,,,
249,07/02/2023 19:00:00,5.53,173.68,,,,
250,07/02/2023 20:00:00,5.40,127.96,,,,
251,07/02/2023 21:00:00,5.23,63.50,,,,
252,07/02/2023 22:00:00,5.10,53.56,,,,
253,07/02/2023 23:00:00,4.93,36.69,,,,
254,07/03/2023 00:00:00,4.84,39.32,,,,
255,07/03/2023 01:00:00,4.76,73.48,,,,
256,07/03/2023 02:00:00,4.72,150.28,,,,
257,07/03/2023 03:00:00,4.76,173.60,,,,
258,07/03/2023 04:00:00,5.02,296.48,,,,
259,07/03/2023 05:00:00,5.36,407.84,,,,
260,07/03/2023 06:00:00,5.83,632.64,,,,
261,07/03/2023 07:00:00,6.35,648.00,,,,
262,07/03/2023 08:00:00,6.48,1084.48,,,,
263,07/03/2023 09:00:00,6.65,730.88,,,,
264,07/03/2023 10:00:00,6.65,892.48,,,,
265,07/03/2023 11:00:00,6.86,664.00,,,,
266,07/03/2023 12:00:00,6.90,792.32,,,,
267,07/03/2023 13:00:00,6.82,551.36,,,,
268,07/03/2023 14:00:00,6.65,405.28,,,,
269,07/03/2023 15:00:00,6.78,474.40,,,,
270,07/03/2023 16:00:00,6.73,294.80,,,,
271,07/03/2023 17:00:00,6.56,163.28,,,,
272,07/03/2023 18:00:00,6.35,140.00,,,,
273,07/03/2023 19:00:00,6.26,131.28,,,,
274,07/03/2023 20:00:00,6.09,62.58,,,,
275,07/03/2023 21:00:00,5.96,68.28,,,,
276,07/03/2023 22:00:00,5.79,44.48,,,,
277,07/03/2023 23:00:00,5.75,35.40,,,,
278,07/04/2023 00:00:00,5.57,25.03,,,,
279,07/04/2023 01:00:00,5.49,28.47,,,,
280,07/04/2023 02:00:00,5.53,45.82,,,,
281,07/04/2023 03:00:00,5.45,36.26,,,,
282,07/04/2023 04:00:00,5.40,83.80,,,,
283,07/04/2023 05:00:00,5.45,128.80,,,,
284,07/04/2023 06:00:00,5.53,312.00,,,,
285,07/04/2023 07:00:00,5.79,319.68,,,,
286,07/04/2023 08:00:00,6.09,572.00,,,,
287,07/04/2023 09:00:00,6.22,572.00,,,,
288,07/04/2023 10:00:00,6.56,510.88,,,,
289,07/04/2023 11:00:00,6.99,778.56,,,,
290,07/04/2023 12:00:00,7.12,499.52,,,,
291,07/04/2023 13:00:00,7.33,589.60,,,,
292,07/04/2023 14:00:00,8.11,2337.92,,,,
293,07/04/2023 15:00:00,8.06,841.92,,,,
294,07/04/2023 16:00:00,8.06,491.84,,,,
295,07/04/2023 17:00:00,7.72,479.52,,,,
296,07/04/2023 18:00:00,7.76,504.64,,,,
297,07/04/2023 19:00:00,7.81,984.96,,,,
298,07/04/2023 20:00:00,7.38,201.28,,,,
299,07/04/2023 21:00:00,7.08,159.84,,,,
300,07/04/2023 22:00:00,6.86,122.68,,,,
301,07/04/2023 23:00:00,6.65,63.00,,,,
302,07/05/2023 00:00:00,6.39,25.89,,,,
303,07/05/2023 01:00:00,6.22,64.36,,,,
304,07/05/2023 02:00:00,6.13,82.92,,,,
305,07/05/2023 03:00:00,6.05,44.48,,,,
306,07/05/2023 04:00:00,6.00,56.18,,,,
307,07/05/2023 05:00:00,5.92,89.92,,,,
308,07/05/2023 06:00:00,5.87,145.12,,,,
309,07/05/2023 07:00:00,5.96,135.68,,,,
310,07/05/2023 08:00:00,5.92,177.12,,,,
311,07/05/2023 09:00:00,5.92,164.16,,,,
312,07/05/2023 10:00:00,6.05,213.60,,,,
313,07/05/2023 11:00:00,6.30,728.32,,,,
314,07/05/2023 12:00:00,6.73,773.44,,,,
315,07/05/2023 13:00:00,6.99,805.12,,,,
316,07/05/2023 14:00:00,7.08,744.64,,,,
317,07/05/2023 15:00:00,7.16,308.56,,,,
318,07/05/2023 16:00:00,7.03,271.36,,,,
319,07/05/2023 17:00:00,6.90,320.56,,,,
320,07/05/2023 18:00:00,6.82,501.12,,,,
321,07/05/2023 19:00:00,6.60,130.52,,,,
322,07/05/2023 20:00:00,6.43,94.20,,,,
323,07/05/2023 21:00:00,6.30,124.40,,,,
324,07/05/2023 22:00:00,6.17,52.26,,,,
325,07/05/2023 23:00:00,6.00,15.09,,,,
326,07/06/2023 00:00:00,5.87,4.96,,,,
327,07/06/2023 01:00:00,5.75,7.33,,,,
328,07/06/2023 02:00:00,5.70,8.83,,,,
329,07/06/2023 03:00:00,5.57,25.46,,,,
330,07/06/2023 04:00:00,5.53,76.92,,,,
331,07/06/2023 05:00:00,5.62,202.16,,,,
332,07/06/2023 06:00:00,5.62,149.56,,,,
333,07/06/2023 07:00:00,5.79,355.36,,,,
334,07/06/2023 08:00:00,5.79,454.56,,,,
335,07/06/2023 09:00:00,6.43,1363.20,,,,
336,07/06/2023 10:00:00,6.39,650.56,,,,
337,07/06/2023 11:00:00,6.52,952.32,,,,
338,07/06/2023 12:00:00,6.56,866.56,,,,
339,07/06/2023 13:00:00,6.56,776.96,,,,
340,07/06/2023 14:00:00,6.56,569.44,,,,
341,07/06/2023 15:00:00,6.78,704.32,,,,
342,07/06/2023 16:00:00,6.82,755.52,,,,
343,07/06/2023 17:00:00,6.99,1184.32,,,,
344,07/06/2023 18:00:00,6.60,400.96,,,,
345,07/06/2023 19:00:00,6.26,187.60,,,,
346,07/06/2023 20:00:00,6.05,196.16,,,,
347,07/06/2023 21:00:00,5.87,77.78,,,,
348,07/06/2023 22:00:00,5.75,116.68,,,,
349,07/06/2023 23:00:00,5.62,38.03,,,,
350,07/07/2023 00:00:00,5.45,43.62,,,,
351,07/07/2023 01:00:00,5.36,28.09,,,,
352,07/07/2023 02:00:00,5.36,117.52,,,,
353,07/07/2023 03:00:00,5.45,201.52,,,,
354,07/07/2023 04:00:00,5.40,281.92,,,,
355,07/07/2023 05:00:00,5.83,366.24,,,,
356,07/07/2023 06:00:00,6.00,563.36,,,,
357,07/07/2023 07:00:00,6.26,923.84,,,,
358,07/07/2023 08:00:00,6.30,989.12,,,,
359,07/07/2023 09:00:00,6.52,1063.04,,,,
360,07/07/2023 10:00:00,6.82,2332.80,,,,
361,07/07/2023 11:00:00,7.42,2643.20,,,,
362,07/07/2023 12:00:00,8.62,4874.24,,,,
363,07/07/2023 13:00:00,9.78,9625.60,,,,
364,07/07/2023 14:00:00,9.95,7421.44,,,,
365,07/07/2023 15:00:00,9.82,4080.64,,,,
366,07/07/2023 16:00:00,9.56,3427.84,,,,
367,07/07/2023 17:00:00,9.09,950.08,,,,
368,07/07/2023 18:00:00,8.71,1160.96,,,,
369,07/07/2023 19:00:00,8.06,674.88,,,,
370,07/07/2023 20:00:00,7.38,248.80,,,,
371,07/07/2023 21:00:00,6.90,218.48,,,,
372,07/07/2023 22:00:00,6.39,133.84,,,,
373,07/07/2023 23:00:00,6.00,93.24,,,,
374,07/08/2023 00:00:00,5.57,91.52,,,,
375,07/08/2023 01:00:00,5.32,95.08,,,,
376,07/08/2023 02:00:00,5.15,120.12,,,,
377,07/08/2023 03:00:00,5.06,190.96,,,,
378,07/08/2023 04:00:00,5.36,248.80,,,,
379,07/08/2023 05:00:00,5.45,382.72,,,,
380,07/08/2023 06:00:00,5.83,515.84,,,,
381,07/08/2023 07:00:00,6.48,1056.96,,,,
382,07/08/2023 08:00:00,6.73,955.84,,,,
383,07/08/2023 09:00:00,6.86,1180.16,,,,
384,07/08/2023 10:00:00,6.78,794.24,,,,
385,07/08/2023 11:00:00,9.09,13783.04,,,,
386,07/08/2023 12:00:00,10.29,15124.48,,,,
387,07/08/2023 13:00:00,10.68,13363.20,,,,
388,07/08/2023 14:00:00,10.68,5923.84,,,,
389,07/08/2023 15:00:00,10.59,4101.12,,,,
390,07/08/2023 16:00:00,10.29,4145.92,,,,
391,07/08/2023 17:00:00,9.31,1601.92,,,,
392,07/08/2023 18:00:00,9.01,1210.24,,,,
393,07/08/2023 19:00:00,8.41,644.96,,,,
394,07/08/2023 20:00:00,7.76,327.68,,,,
395,07/08/2023 21:00:00,7.25,92.48,,,,
396,07/08/2023 22:00:00,6.86,67.36,,,,
397,07/08/2023 23:00:00,6.43,45.76,,,,
398,07/09/2023 00:00:00,6.17,40.61,,,,
399,07/09/2023 01:00:00,5.96,40.18,,,,
400,07/09/2023 02:00:00,5.83,58.28,,,,
401,07/09/2023 03:00:00,5.62,81.22,,,,
402,07/09/2023 04:00:00,5.57,133.12,,,,
403,07/09/2023 05:00:00,5.53,229.04,,,,
404,07/09/2023 06:00:00,5.62,416.80,,,,
405,07/09/2023 07:00:00,5.83,794.88,,,,
406,07/09/2023 08:00:00,6.05,816.96,,,,
407,07/09/2023 09:00:00,6.39,819.52,,,,
408,07/09/2023 10:00:00,7.25,4720.64,,,,
409,07/09/2023 11:00:00,8.45,4974.08,,,,
410,07/09/2023 12:00:00,10.42,12748.80,,,,
411,07/09/2023 13:00:00,10.51,14023.68,,,,
412,07/09/2023 14:00:00,10.72,8002.56,,,,
413,07/09/2023 15:00:00,10.51,4029.44,,,,
414,07/09/2023 16:00:00,10.04,2869.76,,,,
415,07/09/2023 17:00:00,9.56,998.72,,,,
416,07/09/2023 18:00:00,9.05,1541.76,,,,
417,07/09/2023 19:00:00,8.32,684.16,,,,
418,07/09/2023 20:00:00,7.55,267.92,,,,
419,07/09/2023 21:00:00,7.03,201.28,,,,
420,07/09/2023 22:00:00,6.52,139.88,,,,
421,07/09/2023 23:00:00,6.13,107.12,,,,
422,07/10/2023 00:00:00,5.70,82.92,,,,
423,07/10/2023 01:00:00,5.36,103.68,,,,
424,07/10/2023 02:00:00,5.19,134.72,,,,
425,07/10/2023 03:00:00,5.10,172.72,,,,
426,07/10/2023 04:00:00,5.36,213.36,,,,
427,07/10/2023 05:00:00,5.83,233.36,,,,
428,07/10/2023 06:00:00,6.43,274.80,,,,
429,07/10/2023 07:00:00,7.38,372.32,,,,
430,07/10/2023 08:00:00,8.32,675.52,,,,
431,07/10/2023 09:00:00,9.31,1597.44,,,,
432,07/10/2023 10:00:00,10.89,12067.84,,,,
433,07/10/2023 11:00:00,11.97,13900.80,,,,
434,07/10/2023 12:00:00,11.88,8204.80,,,,
435,07/10/2023 13:00:00,12.52,14658.56,,,,
436,07/10/2023 14:00:00,12.57,8120.32,,,,
437,07/10/2023 15:00:00,12.44,3543.04,,,,
438,07/10/2023 16:00:00,12.27,4261.12,,,,
439,07/10/2023 17:00:00,11.92,1386.88,,,,
440,07/10/2023 18:00:00,11.24,883.52,,,,
441,07/10/2023 19:00:00,10.55,720.00,,,,
442,07/10/2023 20:00:00,10.04,421.92,,,,
443,07/10/2023 21:00:00,9.35,167.60,,,,
444,07/10/2023 22:00:00,8.75,116.68,,,,
445,07/10/2023 23:00:00,8.28,72.52,,,,
446,07/11/2023 00:00:00,8.02,69.56,,,,
447,07/11/2023 01:00:00,7.76,96.80,,,,
448,07/11/2023 02:00:00,7.42,117.52,,,,
449,07/11/2023 03:00:00,7.42,158.88,,,,
450,07/11/2023 04:00:00,7.50,236.80,,,,
451,07/11/2023 05:00:00,7.93,292.00,,,,
452,07/11/2023 06:00:00,8.49,342.08,,,,
453,07/11/2023 07:00:00,9.18,427.52,,,,
454,07/11/2023 08:00:00,10.04,790.72,,,,
455,07/11/2023 09:00:00,10.89,1413.76,,,,
456,07/11/2023 10:00:00,12.31,8896.00,,,,
457,07/11/2023 11:00:00,13.90,10229.76,,,,
458,07/11/2023 12:00:00,14.50,7411.20,,,,
459,07/11/2023 13:00:00,14.71,7848.96,,,,
460,07/11/2023 14:00:00,14.71,6558.72,,,,
461,07/11/2023 15:00:00,14.37,4341.76,,,,
462,07/11/2023 16:00:00,13.94,2995.20,,,,
463,07/11/2023 17:00:00,13.51,1043.20,,,,
464,07/11/2023 18:00:00,12.95,1491.20,,,,
465,07/11/2023 19:00:00,12.18,678.40,,,,
466,07/11/2023 20:00:00,11.45,305.12,,,,
467,07/11/2023 21:00:00,10.94,196.16,,,,
468,07/11/2023 22:00:00,10.38,133.84,,,,
469,07/11/2023 23:00:00,9.91,88.96,,,,
470,07/12/2023 00:00:00,9.35,68.22,,,,
471,07/12/2023 01:00:00,8.96,80.36,,,,
472,07/12/2023 02:00:00,8.66,117.52,,,,
473,07/12/2023 03:00:00,8.83,169.28,,,,
474,07/12/2023 04:00:00,9.01,235.04,,,,
475,07/12/2023 05:00:00,9.39,292.00,,,,
476,07/12/2023 06:00:00,10.08,378.08,,,,
477,07/12/2023 07:00:00,10.81,449.92,,,,
478,07/12/2023 08:00:00,11.58,513.92,,,,
479,07/12/2023 09:00:00,12.61,916.16,,,,
480,07/12/2023 10:00:00,14.20,11294.72,,,,
481,07/12/2023 11:00:00,15.44,14402.56,,,,
482,07/12/2023 12:00:00,15.83,13844.48,,,,
483,07/12/2023 13:00:00,15.83,9681.92,,,,
484,07/12/2023 14:00:00,15.48,7226.88,,,,
485,07/12/2023 15:00:00,15.31,4885.76,,,,
486,07/12/2023 16:00:00,14.84,2421.76,,,,
487,07/12/2023 17:00:00,14.33,942.08,,,,
488,07/12/2023 18:00:00,13.98,1404.80,,,,
489,07/12/2023 19:00:00,13.34,495.84,,,,
490,07/12/2023 20:00:00,12.70,310.24,,,,
491,07/12/2023 21:00:00,12.18,302.56,,,,
492,07/12/2023 22:00:00,11.62,136.56,,,,
493,07/12/2023 23:00:00,11.07,80.36,,,,
494,07/13/2023 00:00:00,10.55,74.72,,,,
495,07/13/2023 01:00:00,10.04,58.76,,,,
496,07/13/2023 02:00:00,9.61,91.52,,,,
497,07/13/2023 03:00:00,9.48,235.92,,,,
498,07/13/2023 04:00:00,9.56,239.36,,,,
499,07/13/2023 05:00:00,9.39,412.16,,,,
500,07/13/2023 06:00:00,10.12,707.84,,,,
501,07/13/2023 07:00:00,10.55,984.00,,,,
502,07/13/2023 08:00:00,11.28,1040.64,,,,
503,07/13/2023 09:00:00,12.44,1326.08,,,,
504,07/13/2023 10:00:00,13.47,4631.04,,,,
505,07/13/2023 11:00:00,14.15,9085.44,,,,
506,07/13/2023 12:00:00,13.77,4066.56,,,,
507,07/13/2023 13:00:00,13.77,4751.36,,,,
508,07/13/2023 14:00:00,13.17,2979.84,,,,
509,07/13/2023 15:00:00,13.43,2315.52,,,,
510,07/13/2023 16:00:00,12.40,999.36,,,,
511,07/13/2023 17:00:00,12.27,1013.12,,,,
512,07/13/2023 18:00:00,11.75,1148.16,,,,
