#,Date-Time (CET/CEST),Temp,Light,Button Down,Button Up,Host Connected,End of File
36,07/02/2023 19:00:00,7.08,0.00,,,,
37,07/02/2023 20:00:00,7.98,3.19,,,,
38,07/02/2023 21:00:00,7.59,213.68,,,,
39,07/02/2023 22:00:00,7.25,3.53,,,,
40,07/02/2023 23:00:00,6.86,0.00,,,,
41,07/03/2023 00:00:00,8.02,0.00,,,,
42,07/03/2023 01:00:00,8.06,0.00,,,,
43,07/03/2023 02:00:00,7.72,0.00,,,,
44,07/03/2023 03:00:00,7.46,0.00,,,,
45,07/03/2023 04:00:00,7.50,0.00,,,,
46,07/03/2023 05:00:00,8.15,0.00,,,,
47,07/03/2023 06:00:00,9.39,0.00,,,,
48,07/03/2023 07:00:00,10.25,0.00,,,,
49,07/03/2023 08:00:00,11.02,0.00,,,,
50,07/03/2023 09:00:00,13.85,0.41,,,,
51,07/03/2023 10:00:00,12.70,3.82,,,,
52,07/03/2023 11:00:00,12.95,23.17,,,,
53,07/03/2023 12:00:00,13.04,7.46,,,,
54,07/03/2023 13:00:00,13.30,0.00,,,,
55,07/03/2023 14:00:00,12.82,10.66,,,,
56,07/03/2023 15:00:00,12.57,15.60,,,,
57,07/03/2023 16:00:00,12.48,0.00,,,,
58,07/03/2023 17:00:00,11.19,0.00,,,,
59,07/03/2023 18:00:00,11.07,0.00,,,,
60,07/03/2023 19:00:00,10.77,13.81,,,,
61,07/03/2023 20:00:00,9.95,5.20,,,,
62,07/03/2023 21:00:00,9.26,7.30,,,,
63,07/03/2023 22:00:00,8.75,3.95,,,,
64,07/03/2023 23:00:00,9.18,5.02,,,,
65,07/04/2023 00:00:00,12.87,3.56,,,,
66,07/04/2023 01:00:00,11.79,3.56,,,,
67,07/04/2023 02:00:00,10.51,5.87,,,,
68,07/04/2023 03:00:00,9.52,5.43,,,,
69,07/04/2023 04:00:00,9.22,11.75,,,,
70,07/04/2023 05:00:00,9.22,18.28,,,,
71,07/04/2023 06:00:00,9.56,52.56,,,,
72,07/04/2023 07:00:00,10.51,43.92,,,,
73,07/04/2023 08:00:00,11.37,87.48,,,,
74,07/04/2023 09:00:00,12.18,91.28,,,,
75,07/04/2023 10:00:00,12.74,72.78,,,,
76,07/04/2023 11:00:00,12.10,37.69,,,,
77,07/04/2023 12:00:00,12.01,23.98,,,,
78,07/04/2023 13:00:00,12.05,29.03,,,,
79,07/04/2023 14:00:00,13.47,110.40,,,,
80,07/04/2023 15:00:00,13.98,86.96,,,,
81,07/04/2023 16:00:00,12.82,27.93,,,,
82,07/04/2023 17:00:00,11.92,23.75,,,,
83,07/04/2023 18:00:00,12.14,4.42,,,,
84,07/04/2023 19:00:00,12.22,17.45,,,,
85,07/04/2023 20:00:00,12.87,1.24,,,,
86,07/04/2023 21:00:00,12.48,0.00,,,,
87,07/04/2023 22:00:00,13.30,7.54,,,,
88,07/04/2023 23:00:00,11.75,0.00,,,,
89,07/05/2023 00:00:00,10.04,0.00,,,,
90,07/05/2023 01:00:00,9.48,0.00,,,,
91,07/05/2023 02:00:00,9.18,0.00,,,,
92,07/05/2023 03:00:00,8.83,0.00,,,,
93,07/05/2023 04:00:00,8.58,0.00,,,,
94,07/05/2023 05:00:00,8.49,0.00,,,,
95,07/05/2023 06:00:00,8.41,0.00,,,,
96,07/05/2023 07:00:00,8.36,0.00,,,,
97,07/05/2023 08:00:00,8.36,2.91,,,,
98,07/05/2023 09:00:00,8.66,7.10,,,,
99,07/05/2023 10:00:00,8.66,3.95,,,,
100,07/05/2023 11:00:00,8.83,6.47,,,,
101,07/05/2023 12:00:00,9.61,13.60,,,,
102,07/05/2023 13:00:00,10.55,7.72,,,,
103,07/05/2023 14:00:00,10.68,8.55,,,,
104,07/05/2023 15:00:00,10.55,4.37,,,,
105,07/05/2023 16:00:00,9.82,3.74,,,,
106,07/05/2023 17:00:00,9.35,2.08,,,,
107,07/05/2023 18:00:00,8.96,16.96,,,,
108,07/05/2023 19:00:00,8.41,6.89,,,,
109,07/05/2023 20:00:00,8.06,4.57,,,,
110,07/05/2023 21:00:00,7.85,3.12,,,,
111,07/05/2023 22:00:00,9.26,0.00,,,,
112,07/05/2023 23:00:00,8.88,0.00,,,,
113,07/06/2023 00:00:00,8.49,0.00,,,,
114,07/06/2023 01:00:00,8.15,0.00,,,,
115,07/06/2023 02:00:00,7.85,0.00,,,,
116,07/06/2023 03:00:00,7.59,0.00,,,,
117,07/06/2023 04:00:00,7.42,0.00,,,,
118,07/06/2023 05:00:00,7.38,0.00,,,,
119,07/06/2023 06:00:00,7.29,0.00,,,,
120,07/06/2023 07:00:00,7.33,0.00,,,,
121,07/06/2023 08:00:00,7.55,0.00,,,,
122,07/06/2023 09:00:00,7.81,7.02,,,,
123,07/06/2023 10:00:00,8.96,3.17,,,,
124,07/06/2023 11:00:00,9.48,7.23,,,,
125,07/06/2023 12:00:00,10.55,50.10,,,,
126,07/06/2023 13:00:00,12.27,13.63,,,,
127,07/06/2023 14:00:00,11.28,6.81,,,,
128,07/06/2023 15:00:00,11.02,19.56,,,,
129,07/06/2023 16:00:00,8.02,3.32,,,,
130,07/06/2023 17:00:00,7.89,2.91,,,,
131,07/06/2023 18:00:00,7.63,0.41,,,,
132,07/06/2023 19:00:00,7.25,0.62,,,,
133,07/06/2023 20:00:00,6.99,1.24,,,,
134,07/06/2023 21:00:00,6.73,0.20,,,,
135,07/06/2023 22:00:00,6.56,0.20,,,,
136,07/06/2023 23:00:00,6.30,0.00,,,,
137,07/07/2023 00:00:00,6.22,0.00,,,,
138,07/07/2023 01:00:00,6.13,0.00,,,,
139,07/07/2023 02:00:00,6.05,0.20,,,,
140,07/07/2023 03:00:00,6.00,0.00,,,,
141,07/07/2023 04:00:00,5.83,1.04,,,,
142,07/07/2023 05:00:00,6.00,3.74,,,,
143,07/07/2023 06:00:00,6.17,2.28,,,,
144,07/07/2023 07:00:00,6.48,2.70,,,,
145,07/07/2023 08:00:00,6.78,2.70,,,,
146,07/07/2023 09:00:00,6.95,2.91,,,,
147,07/07/2023 10:00:00,7.20,13.81,,,,
148,07/07/2023 11:00:00,7.93,9.18,,,,
149,07/07/2023 12:00:00,8.66,5.85,,,,
150,07/07/2023 13:00:00,9.78,10.87,,,,
151,07/07/2023 14:00:00,10.68,10.66,,,,
152,07/07/2023 15:00:00,11.19,10.04,,,,
153,07/07/2023 16:00:00,11.45,8.76,,,,
154,07/07/2023 17:00:00,11.41,9.59,,,,
155,07/07/2023 18:00:00,11.15,6.26,,,,
156,07/07/2023 19:00:00,10.72,3.53,,,,
157,07/07/2023 20:00:00,10.12,1.45,,,,
158,07/07/2023 21:00:00,9.44,0.83,,,,
159,07/07/2023 22:00:00,8.79,0.00,,,,
160,07/07/2023 23:00:00,8.19,0.00,,,,
161,07/08/2023 00:00:00,7.55,0.00,,,,
162,07/08/2023 01:00:00,6.99,0.20,,,,
163,07/08/2023 02:00:00,6.48,0.20,,,,
164,07/08/2023 03:00:00,6.09,1.04,,,,
165,07/08/2023 04:00:00,6.00,5.20,,,,
166,07/08/2023 05:00:00,5.83,2.28,,,,
167,07/08/2023 06:00:00,5.96,5.43,,,,
168,07/08/2023 07:00:00,6.22,4.16,,,,
169,07/08/2023 08:00:00,6.69,4.37,,,,
170,07/08/2023 09:00:00,6.95,4.99,,,,
171,07/08/2023 10:00:00,7.08,3.32,,,,
172,07/08/2023 11:00:00,7.76,2.93,,,,
173,07/08/2023 12:00:00,9.22,19.04,,,,
174,07/08/2023 13:00:00,10.25,15.68,,,,
175,07/08/2023 14:00:00,11.02,16.72,,,,
176,07/08/2023 15:00:00,11.71,7.72,,,,
177,07/08/2023 16:00:00,11.41,3.32,,,,
178,07/08/2023 17:00:00,10.55,5.20,,,,
179,07/08/2023 18:00:00,10.51,7.51,,,,
180,07/08/2023 19:00:00,9.95,3.74,,,,
181,07/08/2023 20:00:00,9.44,1.24,,,,
182,07/08/2023 21:00:00,8.83,0.20,,,,
183,07/08/2023 22:00:00,8.19,0.00,,,,
184,07/08/2023 23:00:00,7.72,0.00,,,,
185,07/09/2023 00:00:00,7.38,0.00,,,,
186,07/09/2023 01:00:00,7.08,0.00,,,,
187,07/09/2023 02:00:00,6.69,0.00,,,,
188,07/09/2023 03:00:00,6.35,0.00,,,,
189,07/09/2023 04:00:00,6.13,0.41,,,,
190,07/09/2023 05:00:00,5.96,1.04,,,,
191,07/09/2023 06:00:00,5.87,2.28,,,,
192,07/09/2023 07:00:00,5.96,2.91,,,,
193,07/09/2023 08:00:00,6.22,4.37,,,,
194,07/09/2023 09:00:00,6.56,5.85,,,,
195,07/09/2023 10:00:00,7.08,11.49,,,,
196,07/09/2023 11:00:00,7.76,20.73,,,,
197,07/09/2023 12:00:00,8.92,17.16,,,,
198,07/09/2023 13:00:00,10.08,14.22,,,,
199,07/09/2023 14:00:00,11.02,12.53,,,,
200,07/09/2023 15:00:00,11.41,12.12,,,,
201,07/09/2023 16:00:00,11.45,6.47,,,,
202,07/09/2023 17:00:00,11.37,7.72,,,,
203,07/09/2023 18:00:00,10.98,5.43,,,,
204,07/09/2023 19:00:00,10.59,4.57,,,,
205,07/09/2023 20:00:00,9.86,2.49,,,,
206,07/09/2023 21:00:00,9.18,1.24,,,,
207,07/09/2023 22:00:00,8.53,0.20,,,,
208,07/09/2023 23:00:00,7.98,0.20,,,,
209,07/10/2023 00:00:00,7.38,0.00,,,,
210,07/10/2023 01:00:00,6.78,0.00,,,,
211,07/10/2023 02:00:00,6.26,0.20,,,,
212,07/10/2023 03:00:00,5.66,0.62,,,,
213,07/10/2023 04:00:00,5.53,4.81,,,,
214,07/10/2023 05:00:00,5.53,7.30,,,,
215,07/10/2023 06:00:00,5.83,12.33,,,,
216,07/10/2023 07:00:00,6.56,24.06,,,,
217,07/10/2023 08:00:00,7.50,29.49,,,,
218,07/10/2023 09:00:00,8.71,17.14,,,,
219,07/10/2023 10:00:00,9.69,12.33,,,,
220,07/10/2023 11:00:00,10.38,16.72,,,,
221,07/10/2023 12:00:00,11.45,7.96,,,,
222,07/10/2023 13:00:00,12.18,13.39,,,,
223,07/10/2023 14:00:00,12.91,11.28,,,,
224,07/10/2023 15:00:00,13.43,10.24,,,,
225,07/10/2023 16:00:00,13.68,8.16,,,,
226,07/10/2023 17:00:00,13.60,7.10,,,,
227,07/10/2023 18:00:00,13.21,4.16,,,,
228,07/10/2023 19:00:00,12.61,3.98,,,,
229,07/10/2023 20:00:00,12.27,3.12,,,,
230,07/10/2023 21:00:00,11.58,0.83,,,,
231,07/10/2023 22:00:00,10.89,0.20,,,,
232,07/10/2023 23:00:00,10.46,0.00,,,,
233,07/11/2023 00:00:00,9.78,0.00,,,,
234,07/11/2023 01:00:00,8.92,0.20,,,,
235,07/11/2023 02:00:00,8.32,0.62,,,,
236,07/11/2023 03:00:00,7.98,1.24,,,,
237,07/11/2023 04:00:00,7.72,6.06,,,,
238,07/11/2023 05:00:00,7.63,11.49,,,,
239,07/11/2023 06:00:00,7.85,19.87,,,,
240,07/11/2023 07:00:00,8.41,27.62,,,,
241,07/11/2023 08:00:00,9.26,28.87,,,,
242,07/11/2023 09:00:00,10.38,17.97,,,,
243,07/11/2023 10:00:00,11.37,24.68,,,,
244,07/11/2023 11:00:00,12.35,19.45,,,,
245,07/11/2023 12:00:00,13.30,12.77,,,,
246,07/11/2023 13:00:00,14.20,12.56,,,,
247,07/11/2023 14:00:00,14.93,10.66,,,,
248,07/11/2023 15:00:00,15.36,8.37,,,,
249,07/11/2023 16:00:00,15.31,7.72,,,,
250,07/11/2023 17:00:00,15.01,5.64,,,,
251,07/11/2023 18:00:00,14.45,4.60,,,,
252,07/11/2023 19:00:00,13.94,3.95,,,,
253,07/11/2023 20:00:00,13.43,2.49,,,,
254,07/11/2023 21:00:00,12.65,1.04,,,,
255,07/11/2023 22:00:00,12.05,0.00,,,,
256,07/11/2023 23:00:00,11.49,0.00,,,,
257,07/12/2023 00:00:00,10.59,0.00,,,,
258,07/12/2023 01:00:00,9.91,0.00,,,,
259,07/12/2023 02:00:00,9.31,0.41,,,,
260,07/12/2023 03:00:00,8.83,0.83,,,,
261,07/12/2023 04:00:00,8.71,4.78,,,,
262,07/12/2023 05:00:00,8.92,9.80,,,,
263,07/12/2023 06:00:00,9.31,17.14,,,,
264,07/12/2023 07:00:00,9.95,21.74,,,,
265,07/12/2023 08:00:00,10.81,24.06,,,,
266,07/12/2023 09:00:00,11.79,24.47,,,,
267,07/12/2023 10:00:00,12.87,20.70,,,,
268,07/12/2023 11:00:00,14.07,16.51,,,,
269,07/12/2023 12:00:00,14.88,12.98,,,,
270,07/12/2023 13:00:00,15.57,11.08,,,,
271,07/12/2023 14:00:00,16.08,8.58,,,,
272,07/12/2023 15:00:00,16.39,7.75,,,,
273,07/12/2023 16:00:00,16.51,5.85,,,,
274,07/12/2023 17:00:00,16.21,5.22,,,,
275,07/12/2023 18:00:00,15.87,4.60,,,,
276,07/12/2023 19:00:00,15.23,1.66,,,,
277,07/12/2023 20:00:00,14.54,1.87,,,,
278,07/12/2023 21:00:00,13.94,1.04,,,,
279,07/12/2023 22:00:00,13.43,0.20,,,,
280,07/12/2023 23:00:00,12.82,0.00,,,,
281,07/13/2023 00:00:00,12.01,0.00,,,,
282,07/13/2023 01:00:00,11.32,0.00,,,,
283,07/13/2023 02:00:00,10.34,0.00,,,,
284,07/13/2023 03:00:00,9.65,1.45,,,,
285,07/13/2023 04:00:00,9.22,2.91,,,,
286,07/13/2023 05:00:00,8.88,5.82,,,,
287,07/13/2023 06:00:00,9.26,5.20,,,,
288,07/13/2023 07:00:00,9.65,7.30,,,,
289,07/13/2023 08:00:00,10.38,27.62,,,,
290,07/13/2023 09:00:00,11.45,23.43,,,,
291,07/13/2023 10:00:00,12.48,19.04,,,,
292,07/13/2023 11:00:00,13.12,13.78,,,,
293,07/13/2023 12:00:00,13.77,15.89,,,,
294,07/13/2023 13:00:00,13.98,7.75,,,,
295,07/13/2023 14:00:00,13.94,7.72,,,,
296,07/13/2023 15:00:00,13.73,5.02,,,,
297,07/13/2023 16:00:00,13.25,5.22,,,,
298,07/13/2023 17:00:00,12.74,3.74,,,,
299,07/13/2023 18:00:00,12.40,5.85,,,,
300,07/13/2023 19:00:00,12.18,0.83,,,,
301,07/13/2023 20:00:00,11.62,0.41,,,,
302,07/13/2023 21:00:00,11.07,0.00,,,,
303,07/13/2023 22:00:00,10.34,0.00,,,,
304,07/13/2023 23:00:00,9.82,0.00,,,,
305,07/14/2023 00:00:00,9.44,0.00,,,,
306,07/14/2023 01:00:00,8.83,0.00,,,,
307,07/14/2023 02:00:00,8.45,0.00,,,,
308,07/14/2023 03:00:00,8.11,0.41,,,,
309,07/14/2023 04:00:00,7.85,1.45,,,,
310,07/14/2023 05:00:00,7.59,5.41,,,,
311,07/14/2023 06:00:00,7.81,16.10,,,,
312,07/14/2023 07:00:00,8.41,21.33,,,,
313,07/14/2023 08:00:00,9.31,24.06,,,,
314,07/14/2023 09:00:00,10.08,20.91,,,,
315,07/14/2023 10:00:00,11.11,16.51,,,,
316,07/14/2023 11:00:00,12.10,14.64,,,,
317,07/14/2023 12:00:00,12.87,6.89,,,,
318,07/14/2023 13:00:00,13.08,12.77,,,,
319,07/14/2023 14:00:00,13.25,7.33,,,,
320,07/14/2023 15:00:00,13.51,6.68,,,,
321,07/14/2023 16:00:00,13.64,4.81,,,,
322,07/14/2023 17:00:00,13.51,6.89,,,,
323,07/14/2023 18:00:00,13.34,3.74,,,,
324,07/14/2023 19:00:00,13.00,1.66,,,,
325,07/14/2023 20:00:00,12.31,0.83,,,,
326,07/14/2023 21:00:00,11.79,0.00,,,,
327,07/14/2023 22:00:00,11.32,0.00,,,,
328,07/14/2023 23:00:00,10.98,0.00,,,,
329,07/15/2023 00:00:00,10.55,0.00,,,,
330,07/15/2023 01:00:00,10.04,0.00,,,,
331,07/15/2023 02:00:00,9.39,0.20,,,,
332,07/15/2023 03:00:00,8.79,1.04,,,,
333,07/15/2023 04:00:00,8.45,3.74,,,,
334,07/15/2023 05:00:00,8.58,1.45,,,,
335,07/15/2023 06:00:00,9.18,3.12,,,,
336,07/15/2023 07:00:00,9.99,17.55,,,,
337,07/15/2023 08:00:00,10.81,6.47,,,,
338,07/15/2023 09:00:00,11.19,1.45,,,,
339,07/15/2023 10:00:00,10.89,0.41,,,,
340,07/15/2023 11:00:00,10.55,0.62,,,,
341,07/15/2023 12:00:00,10.51,0.83,,,,
342,07/15/2023 13:00:00,10.59,1.66,,,,
343,07/15/2023 14:00:00,10.64,2.28,,,,
344,07/15/2023 15:00:00,10.42,1.24,,,,
345,07/15/2023 16:00:00,10.34,1.45,,,,
346,07/15/2023 17:00:00,10.25,0.83,,,,
347,07/15/2023 18:00:00,10.04,0.00,,,,
348,07/15/2023 19:00:00,9.56,0.00,,,,
349,07/15/2023 20:00:00,9.18,0.00,,,,
350,07/15/2023 21:00:00,8.96,0.00,,,,
351,07/15/2023 22:00:00,8.96,0.00,,,,
352,07/15/2023 23:00:00,8.92,0.00,,,,
353,07/16/2023 00:00:00,8.88,0.00,,,,
354,07/16/2023 01:00:00,8.75,0.00,,,,
355,07/16/2023 02:00:00,8.45,0.00,,,,
356,07/16/2023 03:00:00,8.32,0.00,,,,
357,07/16/2023 04:00:00,8.23,0.00,,,,
358,07/16/2023 05:00:00,8.23,0.41,,,,
359,07/16/2023 06:00:00,8.32,0.41,,,,
360,07/16/2023 07:00:00,8.32,1.04,,,,
361,07/16/2023 08:00:00,8.41,1.04,,,,
362,07/16/2023 09:00:00,8.49,2.28,,,,
363,07/16/2023 10:00:00,9.14,2.49,,,,
364,07/16/2023 11:00:00,9.22,2.08,,,,
365,07/16/2023 12:00:00,9.86,6.47,,,,
366,07/16/2023 13:00:00,10.16,4.99,,,,
367,07/16/2023 14:00:00,11.24,8.35,,,,
368,07/16/2023 15:00:00,12.52,6.89,,,,
369,07/16/2023 16:00:00,13.08,6.89,,,,
370,07/16/2023 17:00:00,13.30,4.16,,,,
371,07/16/2023 18:00:00,13.08,4.37,,,,
372,07/16/2023 19:00:00,12.61,2.91,,,,
373,07/16/2023 20:00:00,12.01,1.66,,,,
374,07/16/2023 21:00:00,11.45,0.41,,,,
375,07/16/2023 22:00:00,10.81,0.00,,,,
376,07/16/2023 23:00:00,10.34,0.00,,,,
377,07/17/2023 00:00:00,9.95,0.00,,,,
378,07/17/2023 01:00:00,9.44,0.00,,,,
379,07/17/2023 02:00:00,9.05,0.00,,,,
380,07/17/2023 03:00:00,8.58,0.00,,,,
381,07/17/2023 04:00:00,8.23,0.20,,,,
382,07/17/2023 05:00:00,8.02,0.83,,,,
383,07/17/2023 06:00:00,7.93,1.66,,,,
384,07/17/2023 07:00:00,7.85,1.87,,,,
385,07/17/2023 08:00:00,8.19,19.25,,,,
386,07/17/2023 09:00:00,9.01,19.87,,,,
387,07/17/2023 10:00:00,10.38,13.37,,,,
388,07/17/2023 11:00:00,11.62,7.72,,,,
389,07/17/2023 12:00:00,12.35,7.10,,,,
390,07/17/2023 13:00:00,12.91,7.75,,,,
391,07/17/2023 14:00:00,13.08,7.54,,,,
392,07/17/2023 15:00:00,13.47,7.93,,,,
393,07/17/2023 16:00:00,13.98,7.51,,,,
394,07/17/2023 17:00:00,14.33,6.06,,,,
395,07/17/2023 18:00:00,13.60,2.91,,,,
396,07/17/2023 19:00:00,13.12,2.28,,,,
397,07/17/2023 20:00:00,12.82,1.87,,,,
398,07/17/2023 21:00:00,12.44,0.41,,,,
399,07/17/2023 22:00:00,11.92,0.00,,,,
400,07/17/2023 23:00:00,11.45,0.00,,,,
401,07/18/2023 00:00:00,10.94,0.00,,,,
402,07/18/2023 01:00:00,10.38,0.00,,,,
403,07/18/2023 02:00:00,9.35,0.00,,,,
404,07/18/2023 03:00:00,8.88,0.62,,,,
405,07/18/2023 04:00:00,8.66,2.91,,,,
406,07/18/2023 05:00:00,8.79,1.04,,,,
407,07/18/2023 06:00:00,9.09,15.47,,,,
408,07/18/2023 07:00:00,9.65,10.43,,,,
409,07/18/2023 08:00:00,10.46,25.51,,,,
410,07/18/2023 09:00:00,11.45,15.26,,,,
411,07/18/2023 10:00:00,12.27,17.58,,,,
412,07/18/2023 11:00:00,13.21,16.93,,,,
413,07/18/2023 12:00:00,13.77,8.16,,,,
414,07/18/2023 13:00:00,13.64,7.75,,,,
415,07/18/2023 14:00:00,13.43,0.20,,,,
416,07/18/2023 15:00:00,12.57,3.74,,,,
417,07/18/2023 16:00:00,12.61,4.81,,,,
418,07/18/2023 17:00:00,12.78,3.74,,,,
419,07/18/2023 18:00:00,12.61,3.53,,,,
420,07/18/2023 19:00:00,12.14,1.45,,,,
421,07/18/2023 20:00:00,11.84,1.66,,,,
422,07/18/2023 21:00:00,11.67,0.62,,,,
423,07/18/2023 22:00:00,11.37,0.00,,,,
424,07/18/2023 23:00:00,11.07,0.00,,,,
425,07/19/2023 00:00:00,10.68,0.00,,,,
426,07/19/2023 01:00:00,10.04,0.00,,,,
427,07/19/2023 02:00:00,9.31,0.00,,,,
428,07/19/2023 03:00:00,9.01,0.83,,,,
429,07/19/2023 04:00:00,8.96,1.45,,,,
430,07/19/2023 05:00:00,9.01,1.45,,,,
431,07/19/2023 06:00:00,9.09,1.66,,,,
432,07/19/2023 07:00:00,9.18,1.04,,,,
433,07/19/2023 08:00:00,9.09,3.74,,,,
434,07/19/2023 09:00:00,9.39,5.85,,,,
435,07/19/2023 10:00:00,9.74,3.53,,,,
436,07/19/2023 11:00:00,9.65,1.45,,,,
437,07/19/2023 12:00:00,9.52,2.08,,,,
438,07/19/2023 13:00:00,9.52,4.78,,,,
439,07/19/2023 14:00:00,9.74,3.74,,,,
440,07/19/2023 15:00:00,9.65,1.66,,,,
441,07/19/2023 16:00:00,9.48,2.70,,,,
442,07/19/2023 17:00:00,9.31,0.20,,,,
443,07/19/2023 18:00:00,9.09,0.00,,,,
444,07/19/2023 19:00:00,8.83,0.20,,,,
445,07/19/2023 20:00:00,8.58,0.20,,,,
446,07/19/2023 21:00:00,8.32,0.00,,,,
447,07/19/2023 22:00:00,8.19,0.00,,,,
448,07/19/2023 23:00:00,7.76,0.00,,,,
449,07/20/2023 00:00:00,7.55,0.00,,,,
450,07/20/2023 01:00:00,7.29,0.00,,,,
451,07/20/2023 02:00:00,7.08,0.00,,,,
452,07/20/2023 03:00:00,6.99,0.00,,,,
453,07/20/2023 04:00:00,6.82,0.00,,,,
454,07/20/2023 05:00:00,6.60,0.00,,,,
455,07/20/2023 06:00:00,6.48,0.00,,,,
456,07/20/2023 07:00:00,6.30,0.41,,,,
457,07/20/2023 08:00:00,6.39,0.20,,,,
458,07/20/2023 09:00:00,6.39,0.83,,,,
459,07/20/2023 10:00:00,6.43,0.62,,,,
460,07/20/2023 11:00:00,6.60,0.41,,,,
461,07/20/2023 12:00:00,6.73,0.83,,,,
462,07/20/2023 13:00:00,6.86,2.70,,,,
463,07/20/2023 14:00:00,7.12,1.45,,,,
464,07/20/2023 15:00:00,7.08,0.41,,,,
465,07/20/2023 16:00:00,6.99,0.83,,,,
466,07/20/2023 17:00:00,6.90,0.20,,,,
467,07/20/2023 18:00:00,6.82,0.20,,,,
468,07/20/2023 19:00:00,6.65,0.00,,,,
469,07/20/2023 20:00:00,6.56,0.00,,,,
470,07/20/2023 21:00:00,6.35,0.00,,,,
471,07/20/2023 22:00:00,6.26,0.00,,,,
472,07/20/2023 23:00:00,6.09,0.00,,,,
473,07/21/2023 00:00:00,5.96,0.00,,,,
474,07/21/2023 01:00:00,5.87,0.00,,,,
475,07/21/2023 02:00:00,5.83,0.00,,,,
476,07/21/2023 03:00:00,5.79,0.00,,,,
477,07/21/2023 04:00:00,5.75,0.00,,,,
478,07/21/2023 05:00:00,5.75,0.00,,,,
479,07/21/2023 06:00:00,5.75,0.62,,,,
480,07/21/2023 07:00:00,6.13,4.57,,,,
481,07/21/2023 08:00:00,6.30,4.16,,,,
482,07/21/2023 09:00:00,6.86,3.74,,,,
483,07/21/2023 10:00:00,7.08,5.43,,,,
484,07/21/2023 11:00:00,7.50,4.16,,,,
485,07/21/2023 12:00:00,7.89,6.06,,,,
486,07/21/2023 13:00:00,8.23,3.32,,,,
487,07/21/2023 14:00:00,8.28,2.91,,,,
488,07/21/2023 15:00:00,8.28,3.12,,,,
489,07/21/2023 16:00:00,8.41,2.91,,,,
490,07/21/2023 17:00:00,8.41,3.12,,,,
491,07/21/2023 18:00:00,8.23,1.45,,,,
492,07/21/2023 19:00:00,8.02,2.08,,,,
493,07/21/2023 20:00:00,7.72,0.62,,,,
494,07/21/2023 21:00:00,7.50,0.00,,,,
495,07/21/2023 22:00:00,7.29,0.00,,,,
496,07/21/2023 23:00:00,7.03,0.00,,,,
497,07/22/2023 00:00:00,6.73,0.00,,,,
498,07/22/2023 01:00:00,6.60,0.00,,,,
499,07/22/2023 02:00:00,6.43,0.00,,,,
500,07/22/2023 03:00:00,6.35,0.41,,,,
501,07/22/2023 04:00:00,6.26,2.28,,,,
502,07/22/2023 05:00:00,6.35,3.32,,,,
503,07/22/2023 06:00:00,6.43,2.28,,,,
504,07/22/2023 07:00:00,6.73,1.45,,,,
505,07/22/2023 08:00:00,6.99,4.37,,,,
506,07/22/2023 09:00:00,7.29,3.53,,,,
507,07/22/2023 10:00:00,7.50,3.95,,,,
508,07/22/2023 11:00:00,8.02,4.99,,,,
509,07/22/2023 12:00:00,8.45,4.57,,,,
510,07/22/2023 13:00:00,8.49,3.12,,,,
511,07/22/2023 14:00:00,8.58,4.99,,,,
512,07/22/2023 15:00:00,8.66,2.91,,,,
513,07/22/2023 16:00:00,8.49,2.08,,,,
514,07/22/2023 17:00:00,8.32,1.45,,,,
515,07/22/2023 18:00:00,8.15,0.83,,,,
